"","P[Y=1]","P[Y=2]","P[Y=3]","y_hat","y_avg","y_obs","latent1","latent2"
"nhf",0.634298009726115,0.33894120601745,0.0267607842564342,1,1.39246277453032,3,-1.60753722546968,-2
"nhg",0.86576672136322,0.130703597925417,0.00352968071136339,1,1.13776295934814,1,0.137762959348143,0
"nhh",0.908457914672692,0.0897848888750844,0.00175719645222383,1,1.09329928177953,1,0.0932992817795322,0
"nhi",0.996570725744839,0.00342038336593653,8.89088922451098e-06,1,1.00343816514439,1,0.00343816514438577,0
"nhk",0.740880915625463,0.246360882214673,0.0127582021598641,1,1.2718772865344,2,-0.728122713465599,-1
"nhm",0.973369592284026,0.0264148216103326,0.000215586105641874,1,1.02684599382162,1,0.0268459938216163,0
"nhn",0.917095228357979,0.0814313299593922,0.00147344168262886,1,1.08437821332465,1,0.08437821332465,0
"nhp",0.9205751488885,0.078058826721169,0.00136602439033129,1,1.08079087550183,1,0.0807908755018316,0
"nhq",0.893246249663127,0.10443657614156,0.00231717419531341,1,1.10907092453219,1,0.109070924532187,0
"nhr",0.961264964497276,0.0383353144695024,0.00039972103322139,1,1.03913475653595,1,0.0391347565359452,0
"nht",0.61035997147288,0.358737206397397,0.0309028221297231,1,1.42054285065684,1,0.420542850656843,0
"nhu",0.987204131046532,0.0127290840243561,6.67849291113853e-05,1,1.01286265388258,1,0.0128626538825789,0
"nhv",0.829703229352005,0.164760851360616,0.00553591928737962,1,1.17583268993538,1,0.175832689935375,0
"nhw",0.999446660429623,0.000552720176915211,6.19393461742668e-07,1,1.00055395896384,1,0.000553958963838586,0
"nhx",0.950683627773498,0.048716516323169,0.000599855903333335,1,1.04991622812984,1,0.0499162281298355,0
"nhy",0.98400307512957,0.0159019110256567,9.5013844773395e-05,1,1.0160919387152,1,0.0160919387152036,0
"nhz",0.832530720222495,0.162108483852642,0.00536079592486327,1,1.17283007570237,1,0.172830075702368,0
"nia",0.9468946962294,0.0524250299019208,0.000680273868679526,1,1.05378557763928,1,0.0537855776392797,0
"nib",0.999593802938783,0.000405798288630854,3.98772585730178e-07,1,1.0004065958338,1,0.000406595833802204,0
"nid",0.00926149945286446,0.212111628782754,0.778626871764381,3,2.76936537231152,3,-0.230634627688484,0
"nie",0.889266768494686,0.10825668053284,0.00247655097247368,1,1.11320978247779,1,0.113209782477788,0
"nif",0.999908526056508,9.14245385105206e-05,4.94049818833275e-08,1,1.00009152334847,1,9.15233484741762e-05,0
"nih",0.999765852879799,0.000233963979911378,1.83140289489181e-07,1,1.00023433026049,1,0.000234330260490356,0
"nii",0.999999387773884,6.12166011659809e-07,6.01041438841321e-11,1,1.00000061228622,1,6.12286219947578e-07,0
"nij",0.997004040196207,0.00298869341334029,7.26639045300903e-06,1,1.00300322619425,1,0.00300322619424653,0
"nik",0.961870346323011,0.0377402874420408,0.000389366234948008,1,1.03851901991194,1,0.038519019911937,0
"nil",0.823376560495896,0.17068429985426,0.00593913964984361,1,1.18256257915395,3,-1.81743742084605,-2
"nim",0.996627433205531,0.00336389499493062,8.67179953834007e-06,1,1.00338123859401,1,0.0033812385940073,0
"nin",0.998311848149448,0.00168504013692428,3.11171362799012e-06,1,1.00169126356418,1,0.00169126356418037,0
"nio",0.707921624700867,0.275687790077323,0.0163905852218107,1,1.30846896052094,2,-0.691531039479056,-1
"niq",0.667609835627747,0.310737486163812,0.021652678208441,1,1.35404284258069,1,0.354042842580694,0
"nir",0.922209116748896,0.0764739355475988,0.00131694770350543,1,1.07910783095461,2,-0.92089216904539,-1
"nis",0.999811265120495,0.000188599531572242,1.35347932750385e-07,1,1.00018887022744,1,0.000188870227437743,0
"nit",0.977945240790089,0.021895943285928,0.000158815923983036,1,1.02221357513389,1,0.0222135751338941,0
"niu",0.859708156929554,0.13645886931607,0.00383297375437608,1,1.14412481682482,1,0.144124816824822,0
"niv",0.74144095740535,0.245857728773383,0.0127013138212668,1,1.27126035641592,2,-0.728739643584083,-1
"niw",0.996255484378538,0.00373437211221828,1.01435092433322e-05,1,1.0037546591307,1,0.00375465913070494,0
"nix",0.998928065967682,0.00107032956780517,1.60446451324958e-06,1,1.00107353849683,1,0.00107353849683167,0
"niy",0.998013814329222,0.00198223384959351,3.95182118451132e-06,1,1.00199013749196,1,0.00199013749196242,0
"niz",0.999368498796503,0.000630752893804098,7.48309692544247e-07,1,1.00063224951319,1,0.000632249513189187,0
"nja",0.960423751798416,0.0391619406883734,0.000414307513210921,1,1.0399905557148,1,0.039990555714795,0
"njb",0.992720628984603,0.00725155410026468,2.7816915131984e-05,1,1.00730718793053,1,0.00730718793052865,0
"njh",0.998935015320788,0.0010633952772644,1.58940194761037e-06,1,1.00106657408116,1,0.00106657408115951,0
"nji",0.354697273762828,0.533074051187617,0.112228675049555,2,1.75753140128673,3,-1.24246859871327,-1
"njj",0.865289831542755,0.131157095230603,0.00355307322664222,1,1.13826324168389,1,0.138263241683887,0
"njl",0.96845430251469,0.0312611980713331,0.000284499413976902,1,1.03183019689929,2,-0.968169803100713,-1
"njm",0.999665864465532,0.000333833178402299,3.02356066073095e-07,1,1.00033443789053,1,0.000334437890534556,0
"njn",0.996180612617391,0.00380893785957392,1.04495230348611e-05,1,1.00382983690564,1,0.00382983690564354,0
"njo",0.999665904445645,0.000333793249464476,3.0230489012073e-07,1,1.00033439785924,1,0.000334397859244717,0
"njs",0.833071975508478,0.161600396595337,0.00532762789618557,1,1.17225565238771,1,0.172255652387708,0
"nju",0.496537955173527,0.446265562756973,0.0571964820695003,1,1.56065852689597,3,-1.43934147310403,-2
"njx",0.983719022264572,0.016183271096028,9.77066393998971e-05,1,1.01637868437483,1,0.0163786843748277,0
"njy",0.956976770901421,0.0425467552780358,0.000476473820543055,1,1.04349970291912,1,0.0434997029191218,0
"nka",0.997537943549049,0.00245662859250462,5.42785844603877e-06,1,1.0024674843094,1,0.00246748430939658,0
"nkb",0.988357799345461,0.0115846109750767,5.75896794624553e-05,1,1.011699790334,1,0.0116997903340015,0
"nkc",0.881470318687599,0.115725136592229,0.00280454472017211,1,1.12133422603257,1,0.121334226032573,0
"nkd",0.982832051607435,0.0170616404349646,0.000106307957600027,1,1.01727425635016,1,0.0172742563501647,0
"nke",0.999639531886466,0.000360131481096593,3.36632437369921e-07,1,1.00036080474597,1,0.000360804745971333,0
"nkg",0.997626032789381,0.0023688245358231,5.1426747961214e-06,1,1.00237910988542,1,0.00237910988541534,0
"nkh",0.995264384197277,0.00472116732175965,1.44484809632139e-05,1,1.00475006428369,1,0.00475006428368596,0
"nki",0.988720595326281,0.0112245961817105,5.48084920083403e-05,1,1.01133421316573,1,0.011334213165727,0
"nkj",0.928154734638495,0.0706995912208709,0.00114567414063449,1,1.07299093950214,1,0.07299093950214,0
"nkk",0.992125521005602,0.00784308921057575,3.13897838220001e-05,1,1.00790586877822,1,0.00790586877821964,0
"nkm",0.970698525756847,0.0290494450675497,0.000252029175603186,1,1.02955350341876,1,0.0295535034187562,0
"nkn",0.967039201714681,0.0326549636568172,0.000305834628501978,1,1.03326663291382,1,0.0332666329138211,0
"nko",0.99915570392955,0.000843160034047274,1.13603640239379e-06,1,1.00084543210685,1,0.000845432106852062,0
"nks",0.932542440493556,0.06643096089725,0.00102659860919363,1,1.06848415811564,1,0.0684841581156372,0
"nkt",0.61576778873031,0.354301588220189,0.0299306230495002,1,1.41416283431919,1,0.41416283431919,0
"nku",0.999376065273971,0.000623199229870197,7.35496159087745e-07,1,1.00062467022219,1,0.000624670222188373,0
"nkv",0.989038868151687,0.0109087191117385,5.24127365746363e-05,1,1.01101354458489,1,0.0110135445848878,0
"nkw",0.997047288060068,0.00294560131520971,7.11062472247281e-06,1,1.00295982256465,1,0.00295982256465477,0
"nkx",0.979834107010079,0.0200283857755772,0.000137507214344135,1,1.02030340020427,1,0.0203034002042655,0
"nkz",0.976883351789767,0.0229453023934217,0.000171345816810886,1,1.02328799402704,1,0.0232879940270434,0
"nla",0.989171739003236,0.0107768361483114,5.14248484529967e-05,1,1.01087968584522,1,0.0108796858452176,0
"nlc",0.991190705234857,0.00877197148379794,3.73232813452029e-05,1,1.00884661804649,1,0.00884661804648834,0
"nld",0.99999944112987,5.58816772855408e-07,5.33574295857875e-11,1,1.00000055892349,1,5.58923487936624e-07,0
"nle",0.998282779834696,0.00171402952244926,3.19064285447812e-06,1,1.00172041080816,1,0.00172041080815832,0
"nlg",0.999981549364774,1.84451014826337e-05,5.53374357448178e-09,1,1.00001845616897,1,1.84561689695606e-05,0
"nli",0.958295365015981,0.0412523961855926,0.000452238798426152,1,1.04215687378244,1,0.0421568737824449,0
"nlj",0.993724174670441,0.00625366066211741,2.21646674417597e-05,1,1.006297989997,1,0.00629798999700082,0
"nlk",0.98544366080691,0.0144745148669474,8.18243261422325e-05,1,1.01463816351923,1,0.0146381635192319,0
"nll",0.903600184132238,0.094472207588767,0.00192760827899463,1,1.09832742414676,1,0.0983274241467562,0
"nlo",0.975167847907483,0.0246397369760778,0.000192415116439637,1,1.02502456720896,1,0.0250245672089571,0
"nlv",0.98907200555541,0.010875828761869,5.21656827211503e-05,1,1.01098016012731,1,0.0109801601273114,0
"nlx",0.980533177161686,0.0193368807575153,0.000129942080798306,1,1.01959676491911,1,0.0195967649191118,0
"nly",0.889568850169288,0.107966886675197,0.00246426315551473,1,1.11289541298623,2,-0.887104587013774,-1
"nma",0.996684728632064,0.00330681896791718,8.45240001912106e-06,1,1.00332372376796,1,0.00332372376795531,0
"nmb",0.999993728041304,6.27066106551055e-06,1.29763011447181e-09,1,1.00000627325633,1,6.27325632596154e-06,0
"nmd",0.953587659781319,0.0458710030606375,0.00054133715804372,1,1.04695367737672,1,0.0469536773767247,0
"nme",0.993433989003437,0.00654226096704169,2.37500295210413e-05,1,1.00658976102608,1,0.00658976102608366,0
"nmf",0.999440268440165,0.000559101915269089,6.29644565486309e-07,1,1.0005603612044,1,0.000560361204400284,0
"nmg",0.986974227049596,0.0129570924970546,6.86804533491792e-05,1,1.01309445340375,1,0.0130944534037529,0
"nmh",0.977802341475352,0.0220371793856626,0.000160479138985758,1,1.02235813766363,1,0.0223581376636341,0
"nmi",0.572131420475605,0.389441107845326,0.0384274716790685,1,1.46629605120346,1,0.466296051203463,0
"nml",0.936360703738538,0.0627112808889625,0.000928015372499424,1,1.06456731163396,1,0.0645673116339616,0
"nmm",0.987511664383769,0.0124240536607086,6.42819555223273e-05,1,1.01255261757175,1,0.0125526175717534,0
"nmn",0.923515100632774,0.0752065538438765,0.00127834552334949,1,1.07776324489058,1,0.0777632448905754,0
"nmo",0.982105145568678,0.0177812812342607,0.000113573197061734,1,1.01800842762838,1,0.0180084276283843,0
"nmq",0.994342102023466,0.00563897264022029,1.89253363134245e-05,1,1.00567682331285,1,0.00567682331284725,0
"nmr",0.0826333844896255,0.496570015855799,0.420796599654575,2,2.33816321516495,3,-0.66183678483505,-1
"nms",0.99974818521586,0.000251611918167027,2.02865973353283e-07,1,1.00025201765011,1,0.000252017650113734,0
"nmu",0.0463855219983488,0.416356518687852,0.537257959313799,3,2.49087243731545,2,0.49087243731545,1
"nmw",0.998577095868167,0.00142048117687577,2.42295495678224e-06,1,1.00142532708679,1,0.00142532708678944,0
"nmx",0.999871851364667,0.000128069776472728,7.88588606637219e-08,1,1.00012822749419,1,0.000128227494193833,0
"nmy",0.950604174831987,0.0487943301676209,0.000601495000392416,1,1.04999732016841,1,0.0499973201684059,0
"nmz",0.999950268821167,4.97098318414935e-05,2.13469913967756e-08,1,1.00004975252582,1,4.97525258245091e-05,0
"nna",0.993900538332197,0.006078240652162,2.12210156407266e-05,1,1.00612068268344,1,0.00612068268344346,0
"nnb",0.999873640335127,0.000126282332721828,7.73321510161296e-08,1,1.00012643699702,1,0.000126436997023749,0
"nnc",0.970550286506879,0.0291955914462668,0.000254122046854599,1,1.02970383553998,1,0.0297038355399761,0
"nnd",0.999995442807162,4.55634526419502e-06,8.47573677908997e-10,1,1.00000455804041,1,4.55804041177288e-06,0
"nne",0.674772215069604,0.304580469906783,0.0206473150236126,1,1.34587509995401,1,0.345875099954008,0
"nnf",0.999967161631919,3.28262629236686e-05,1.21051575430187e-08,1,1.00003285047324,1,3.28504732387547e-05,0
"nng",0.992590607132155,0.00738080915926043,2.85837085844953e-05,1,1.00743797657643,1,0.00743797657642942,0
"nnh",0.99303144977856,0.00694253462908179,2.60155923584859e-05,1,1.0069945658138,1,0.00699456581379865,0
"nni",0.825079548194643,0.16909140522809,0.00582904657726691,1,1.18074949838262,1,0.180749498382624,0
"nnj",0.988877861445147,0.0110685190367692,5.36195180840249e-05,1,1.01117575807294,1,0.0111757580729372,0
"nnk",0.999985641778294,1.43542779221795e-05,3.94378341095347e-09,1,1.00001436216549,1,1.43621654888904e-05,0
"nnl",0.988774140767415,0.0111714566910207,5.44025415646354e-05,1,1.01128026177415,1,0.0112802617741501,0
"nnm",0.999882420067876,0.000117509964218554,6.99679052473812e-08,1,1.00011764990003,1,0.000117649900029049,0
"nnn",0.885312065005428,0.112047630775724,0.00264030421884809,1,1.11732823921342,1,0.11732823921342,0
"nnp",0.997126089723866,0.00286708042953721,6.82984659661212e-06,1,1.00288074012273,1,0.00288074012273043,0
"nnq",0.999088740219708,0.000909991423486911,1.26835680536175e-06,1,1.0009125281371,1,0.000912528137097635,0
"nnu",0.771550488690285,0.218583184144841,0.0098663271648739,1,1.23831583847459,1,0.238315838474589,0
"nnw",0.997451703289566,0.00254258455961709,5.71215081701659e-06,1,1.00255400886125,1,0.00255400886125101,0
"nnz",0.976663871023073,0.0231621443776138,0.000173984599312837,1,1.02351011357624,1,0.0235101135762394,0
"noa",0.95259273950177,0.0468461798964322,0.000561080601797825,1,1.04796834110003,1,0.0479683411000278,0
"noc",0.99972742030701,0.00027235288040206,2.26812587933445e-07,1,1.00027280650558,1,0.000272806505578149,0
"nod",0.999999451020319,5.48927552523892e-07,5.2128301675225e-11,1,1.00000054903181,1,5.49031809127243e-07,0
"noe",0.999830257894916,0.000169625416719388,1.16688364970585e-07,1,1.00016985879345,1,0.000169858793449329,0
"nof",0.999983862547017,1.6132835728766e-05,4.6172539125422e-09,1,1.00001614207024,1,1.61420702367021e-05,0
"nog",0.997914173411245,0.00208157905076323,4.24753799155297e-06,1,1.00209007412675,1,0.00209007412674644,0
"noh",0.999376392975283,0.000622872081920023,7.34942796731808e-07,1,1.00062434196751,1,0.000624341967513597,0
"noi",0.996071899607114,0.00391720082096558,1.08995719207972e-05,1,1.00393899996481,1,0.00393899996480718,0
"nok",0.154772012749035,0.561313179091543,0.283914808159422,2,2.12914279541039,3,-0.870857204589613,-1
"nop",0.999980314722373,1.96792369048238e-05,6.04072203369554e-09,1,1.00001969131835,1,1.96913183487801e-05,0
"noq",0.939097897496248,0.0600418795168201,0.00086022298693178,1,1.06176232549068,1,0.0617623254906836,0
"nor",0.999999888342231,1.11651159762083e-07,6.60893562098863e-12,1,1.00000011166438,1,1.11664377744347e-07,0
"nos",0.998108151620759,0.00188816977869155,3.67860054950597e-06,1,1.00189552697979,1,0.00189552697979067,0
"not",0.950891017662428,0.048513395299701,0.000595587037870549,1,1.04970456937544,1,0.0497045693754421,0
"nou",0.99999991226426,8.77308952151878e-08,4.84490225716172e-12,1,1.00000008774059,1,8.77405850197022e-08,0
"now",0.993078601165619,0.00689565256712132,2.57462672600406e-05,1,1.00694714510164,1,0.00694714510164163,0
"noy",0.047701959438044,0.420366649052624,0.531931391509332,3,2.48422943207129,2,0.484229432071288,1
"noz",0.969055819510894,0.0306685487750195,0.000275631714086511,1,1.03121981220319,1,0.0312198122031924,0
"npa",0.895979637977984,0.101809540645674,0.0022108213763411,1,1.10623118339836,1,0.106231183398357,0
"nph",0.999244647902484,0.000754384370227901,9.67727287637388e-07,1,1.0007563198248,1,0.000756319824803064,0
"npl",0.993212088696889,0.00676292184378446,2.49894593261635e-05,1,1.00681290076244,1,0.00681290076243668,0
"npn",0.990390738716135,0.00956655725770927,4.27040261556932e-05,1,1.00965196531002,1,0.00965196531002066,0
"npo",0.990523505791813,0.00943470222048559,4.17919877017114e-05,1,1.00951828619589,1,0.00951828619588913,0
"nps",0.958935407685658,0.040623914437542,0.0004406778767998,1,1.04150527019114,1,0.0415052701911416,0
"npy",0.972783460392593,0.0269931629943742,0.000223376613032955,1,1.02743991622044,1,0.0274399162204402,0
"nqg",0.999650482960014,0.000349194799433739,3.22240552463882e-07,1,1.00034983928054,1,0.000349839280538777,0
"nqk",0.997981871616655,0.00201408255328717,4.04583005753079e-06,1,1.0020221742134,1,0.00202217421340212,0
"nqm",0.874806449932912,0.122091925149743,0.00310162491734545,1,1.12829517498443,1,0.128295174984433,0
"nqn",0.994856924044905,0.00512670371988666,1.63722352082285e-05,1,1.0051594481903,1,0.00515944819030323,0
"nra",0.972201557793851,0.027567216170466,0.000231226035682819,1,1.02802966824183,1,0.0280296682418317,0
"nrb",0.998922006850223,0.00107637551441497,1.61763536177251e-06,1,1.00107961078514,1,0.00107961078513874,0
"nre",0.99463780215567,0.00534475542691404,1.74424174157473e-05,1,1.00537964026175,1,0.00537964026174542,0
"nrg",0.988962459685257,0.0109845562030561,5.29841116868601e-05,1,1.01109052442643,1,0.0110905244264297,0
"nri",0.995328460546214,0.00465738553134543,1.41539224400855e-05,1,1.00468569337623,1,0.0046856933762256,0
"nrl",0.804331800733712,0.188418086902196,0.00725011236409179,1,1.20291831163038,2,-0.79708168836962,-1
"nrm",0.970325233586621,0.0294174529516049,0.000257313461773601,1,1.02993207987515,1,0.0299320798751521,0
"nrz",0.999994580865252,5.41806710419035e-06,1.06764397322934e-09,1,1.00000542020239,1,5.42020239202579e-06,0
"nsa",0.998583851002162,0.00141374282260831,2.40617522995201e-06,1,1.00141855517307,1,0.00141855517306833,0
"nsd",0.997394420566478,0.0025996756969674,5.90373655473542e-06,1,1.00261148317008,1,0.00261148317007676,0
"nse",0.999905531925504,9.44164180267659e-05,5.16564687691456e-08,1,1.00009451973096,1,9.45197309643042e-05,0
"nsg",0.748925268347247,0.239118777008203,0.0119559546445497,1,1.2630306862973,2,-0.736969313702698,-1
"nsh",0.95582399858866,0.0436778803326016,0.0004981210787387,1,1.04467412249008,1,0.0446741224900788,0
"nsk",0.991296204733113,0.00866716092150699,3.66343453799267e-05,1,1.00874042961227,1,0.00874042961226684,0
"nsm",0.999705024987723,0.000294721484121796,2.5352815558044e-07,1,1.00029522854043,1,0.000295228540432957,0
"nso",0.999938863005528,6.11086514592518e-05,2.83430126035711e-08,1,1.00006116533748,1,6.1165337484459e-05,0
"nsq",0.0739604099009076,0.481913210010838,0.444126380088254,2,2.37016597018735,3,-0.629834029812653,-1
"nss",0.999921477083147,7.84829071939219e-05,4.00096592523269e-08,1,1.00007856292651,1,7.85629265123156e-05,0
"nst",0.995890507740545,0.004097826850604,1.16654088507806e-05,1,1.00412115766831,1,0.00412115766830556,0
"nsu",0.992321011323384,0.00764879035693866,3.01983196770994e-05,1,1.00770918699629,1,0.00770918699629286,0
"nsw",0.999172667860548,0.00082622886952366,1.10326992874832e-06,1,1.00082843540938,1,0.000828435409381267,0
"nsx",0.997678609138991,0.00231641586177422,4.97499923524103e-06,1,1.00232636586024,1,0.00232636586024482,0
"nsy",0.664221810105414,0.313638850001079,0.0221393398935077,1,1.35791752978809,1,0.357917529788094,0
"nsz",0.00166257430218447,0.0870810831910099,0.911256342506806,3,2.90959376820462,3,-0.0904062317953791,0
"nte",0.994123644131543,0.00585630682140348,2.00490470532166e-05,1,1.00589640491551,1,0.00589640491550991,0
"nti",0.938859525057718,0.0602744436279987,0.000866031314283533,1,1.06200650625657,1,0.0620065062565658,0
"ntj",0.999463546333937,0.000535861096791934,5.92569270652099e-07,1,1.00053704623533,1,0.000537046235333349,0
"ntk",0.980958631507512,0.0189159447920252,0.000125423700462757,1,1.01916679219295,1,0.0191667921929506,0
"ntm",0.998744123550166,0.00125385682087076,2.01962896317909e-06,1,1.0012578960788,1,0.00125789607879723,0
"nto",0.998461064231245,0.00153621860841724,2.71716033772851e-06,1,1.00154165292909,1,0.00154165292909259,0
"ntp",0.653930832772627,0.322406944856947,0.0236622223704263,1,1.3697313895978,1,0.369731389597799,0
"ntr",0.998806085982427,0.0011920377278275,1.87628974501752e-06,1,1.00119579030732,1,0.00119579030731742,0
"ntw",4.41241126301815e-07,0.00043573870042009,0.999563820058454,3,2.99956337881733,3,-0.000436621182672514,0
"nty",0.973782886994142,0.026006949993534,0.000210163012323683,1,1.02642727601818,1,0.0264272760181814,0
"ntz",0.944982384679828,0.0542950072124048,0.000722608107767475,1,1.05574022342794,1,0.0557402234279398,0
"nua",0.930782883484605,0.0681435109101013,0.00107360560529368,1,1.07029072212069,1,0.0702907221206885,0
"nud",0.980130648076767,0.0197350751285319,0.000134276794701127,1,1.02000362871793,1,0.0200036287179342,0
"nuf",0.952316222548681,0.0471171530892742,0.000566624362045243,1,1.04825040181336,1,0.0482504018133647,0
"nug",0.0614424309231299,0.456365618059917,0.482191951016953,3,2.42074952009382,3,-0.579250479906176,0
"nuh",0.666461782169694,0.311721436462764,0.0218167813675423,1,1.35535499919785,1,0.355354999197848,0
"nui",0.941778239113406,0.0574255956126545,0.000796165273939109,1,1.05901792616053,1,0.0590179261605326,0
"nuj",0.998462343735321,0.00153494240954932,2.71385512928823e-06,1,1.00154037011981,1,0.00154037011980779,0
"nun",0.890498694679842,0.107074669769523,0.00242663555063449,1,1.11192794087079,1,0.111927940870792,0
"nuo",0.993621987725673,0.00635529394956402,2.27183247634155e-05,1,1.00640073059909,1,0.00640073059909096,0
"nup",0.999969318871209,3.06700938964566e-05,1.10348948867411e-08,1,1.00003069216369,1,3.0692163686119e-05,0
"nut",0.999994897246916,5.10176772861026e-06,9.85355241844843e-10,1,1.00000510373844,1,5.10373843898293e-06,0
"nuu",0.992065813898531,0.00790242897735438,3.17571241146286e-05,1,1.00796594322558,1,0.00796594322558364,0
"nuv",0.981373690685999,0.0185052307309164,0.000121078583084189,1,1.01874738789708,1,0.018747387897085,0
"nux",0.999999515629082,4.84326644234478e-07,4.42735847983045e-11,1,1.00000048441519,1,4.84415191515097e-07,0
"nuy",0.998325078164286,0.00167184582485924,3.07601085436371e-06,1,1.00167799784657,1,0.00167799784656797,0
"nuz",0.901299005405241,0.0966899168487242,0.00201107774603504,1,1.10071207234079,1,0.100712072340794,0
"nvh",0.558362425568958,0.400200599326015,0.0414369751050274,1,1.48307454953607,2,-0.51692545046393,-1
"nvm",0.99967495249584,0.000324756712442698,2.9079171692814e-07,1,1.00032533829588,1,0.000325338295876554,0
"nwb",0.995630613871158,0.00435659146771539,1.27946611266916e-05,1,1.00438218078997,1,0.00438218078996888,0
"nwe",0.992605208522165,0.00736629426753455,2.84972103005154e-05,1,1.00742328868814,1,0.0074232886881358,0
"nwi",0.99999439375383,5.60512906888633e-06,1.11710118932962e-09,1,1.00000560736327,1,5.60736327148703e-06,0
"nwm",0.973229091838112,0.0265534652351751,0.000217442926712885,1,1.0269883510886,1,0.0269883510886011,0
"nwr",0.991728781404219,0.00823735795463088,3.38606411500741e-05,1,1.00830507923693,1,0.00830507923693102,0
"nxa",0.867782862648677,0.128785450657262,0.00343168669406091,1,1.13564882404538,1,0.135648824045384,0
"nxd",0.999111886527167,0.000886891384816124,1.22208801733859e-06,1,1.00088933556085,1,0.000889335560850579,0
"nxe",0.989001024062913,0.0109462805052054,5.26954318816886e-05,1,1.01105167136897,1,0.011051671368969,0
"nxg",0.994774067639622,0.00520915835657709,1.67740038014008e-05,1,1.00524270636418,1,0.00524270636418001,0
"nxi",0.920657073573771,0.0779793833350856,0.00136354309114339,1,1.08070646951737,1,0.0807064695173725,0
"nxl",0.883257795790107,0.114014712531154,0.0027274916787392,1,1.11946969588863,1,0.119469695888632,0
"nxr",0.994161598464197,0.00581854942103377,1.98521147687369e-05,1,1.00585825365057,1,0.00585825365057135,0
"nxx",0.917950701174745,0.0806026297774034,0.00144666904785173,1,1.08349596787311,2,-0.916504032126893,-1
"nya",0.999998544178332,1.45563451947606e-06,1.87148185837316e-10,1,1.00000145600882,1,1.45600881573671e-06,0
"nyb",0.995040936792298,0.00494357052650352,1.54926811982703e-05,1,1.0049745558889,1,0.00497455588890006,0
"nyc",0.982527356572426,0.0173633137057265,0.000109329721847629,1,1.01758197314942,2,-0.982418026850578,-1
"nyd",0.999024504271123,0.000974096087443366,1.3996414333084e-06,1,1.00097689537031,1,0.000976895370309983,0
"nye",0.97990477998698,0.0199584855343433,0.000136734478676237,1,1.0202319544917,1,0.0202319544916958,0
"nyf",0.994345878079923,0.00563521579800363,1.89061220732256e-05,1,1.00567302804215,1,0.0056730280421502,0
"nyg",0.910739073314164,0.0875810568543015,0.00167986983153401,1,1.09094079651737,1,0.0909407965173696,0
"nyh",0.927078978921997,0.0717452051899232,0.00117581588807936,1,1.07409683696608,1,0.0740968369660822,0
"nyi",0.91355440311541,0.0848587962602115,0.00158680062437877,1,1.08803239750897,1,0.088032397508969,0
"nyj",0.989877818966083,0.0100758833383324,4.62976955843963e-05,1,1.0101684787295,1,0.0101684787295011,0
"nyk",0.99950750698037,0.000491968503881557,5.24515748279164e-07,1,1.00049301753538,1,0.000493017535378115,0
"nyl",0.850040107302104,0.145615156811506,0.00434473588639062,1,1.15430462858429,1,0.154304628584287,0
"nym",0.999135381639414,0.0008634426661841,1.17569440238885e-06,1,1.00086579405499,1,0.000865794054988989,0
"nyn",0.99932035318929,0.00067881534502412,8.3146568541359e-07,1,1.00068047827639,1,0.000680478276394947,0
"nyo",0.99931282358564,0.00068633169379595,8.4472056383067e-07,1,1.00068802113492,1,0.000688021134923833,0
"nyp",0.774382737940146,0.215995732285818,0.00962152977403552,1,1.23523879183389,2,-0.764761208166111,-1
"nyr",0.933342066935268,0.0656523675870799,0.00100556547765196,1,1.06766349854238,1,0.0676634985423838,0
"nyu",0.999913138824937,8.68151813817608e-05,4.59936809749095e-08,1,1.00008690716874,1,8.69071687437106e-05,0
"nyy",0.999830385438322,0.00016949799581123,1.16565866403739e-07,1,1.00016973112754,1,0.000169731127543926,0
"nza",0.99482165901405,0.0051617981840979,1.65428018524816e-05,1,1.0051948837878,1,0.00519488378780286,0
"nzb",0.999219827804509,0.000779158376310485,1.01381918049537e-06,1,1.00078118601467,1,0.000781186014671587,0
"nzi",0.999749887246043,0.00024991181464451,2.00939312855475e-07,1,1.00025031369327,1,0.000250313693270332,0
"nzm",0.996981818622829,0.00301083449407513,7.34688309589338e-06,1,1.00302552826027,1,0.00302552826026692,0
"nzy",0.974630289345412,0.0251704848076975,0.00019922584689025,1,1.02556893650148,1,0.025568936501478,0
"oaa",0.210372002558178,0.572608552137331,0.21701944530449,2,2.00664744274631,2,0.00664744274631168,0
"oac",0.586767495796941,0.377825448017942,0.035407056185117,1,1.44863956038818,2,-0.551360439611824,-1
"obi",0.00545358713599452,0.163520142607091,0.831026270256915,3,2.82557268312092,3,-0.17442731687908,0
"obl",0.131159735142422,0.548413004650658,0.320427260206919,2,2.1892675250645,2,0.189267525064497,0
"obo",0.997832734682393,0.00216277073837567,4.4945792313511e-06,1,1.00217175989684,1,0.00217175989683849,0
"obu",0.976503681092697,0.0233203978130984,0.000175921094204834,1,1.02367224000151,1,0.0236722400015079,0
"oca",0.215596929489532,0.572628709534015,0.211774360976452,2,1.99617743148692,2,-0.00382256851308038,0
"oci",0.99998354228012,1.64529784245637e-05,4.74145567253004e-09,1,1.00001646246134,1,1.64624613359088e-05,0
"ocu",0.598841375885137,0.368111164856376,0.0330474592584866,1,1.43420608337335,2,-0.565793916626651,-1
"odk",0.830707364959352,0.163819265164362,0.00547336987628588,1,1.17476600491693,1,0.174766004916934,0
"odu",0.996386656917891,0.00360372787273455,9.61520937470262e-06,1,1.00362295829148,1,0.00362295829148396,0
